File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF000NXU	bigBed broadPeak	peaks	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE				1	1						ENCFF001TXQ	1167589	Richard Myers, HAIB	8c504fde2a46648368334f8ec1a18206		https://www.encodeproject.org/files/ENCFF000NXU/@@download/ENCFF000NXU.bigBed	hg19			archived	low read length, inconsistent platforms, low read depth, mild to moderate bottlenecking, moderate library complexity	mismatched file status, biological replicates with identical biosample		
ENCFF000NXV	bigBed broadPeak	peaks	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE				2	1						ENCFF001TXR	514330	Richard Myers, HAIB	e383556a449513de50ca719bbc4f0dac		https://www.encodeproject.org/files/ENCFF000NXV/@@download/ENCFF000NXV.bigBed	hg19			archived	low read length, inconsistent platforms, low read depth, mild to moderate bottlenecking, moderate library complexity	mismatched file status, biological replicates with identical biosample		
ENCFF000NYH	fastq	reads	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE				1	1	36		single-ended				1355323085	Richard Myers, HAIB	171808fc7101394bf88c7bcdab75afe2		https://www.encodeproject.org/files/ENCFF000NYH/@@download/ENCFF000NYH.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	low read length, inconsistent platforms, low read depth, mild to moderate bottlenecking, moderate library complexity	mismatched file status, biological replicates with identical biosample		
ENCFF000NYJ	fastq	reads	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE				2	1	36		single-ended				1114007550	Richard Myers, HAIB	f202c66e4d37eb4d127adfb0e9a5b122		https://www.encodeproject.org/files/ENCFF000NYJ/@@download/ENCFF000NYJ.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODV/	released	low read length, inconsistent platforms, low read depth, mild to moderate bottlenecking, moderate library complexity	mismatched file status, biological replicates with identical biosample		
ENCFF001TXQ	bed broadPeak	peaks	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE				1	1							712158	Richard Myers, HAIB	b78104558c7fba920533144a3277e9f7		https://www.encodeproject.org/files/ENCFF001TXQ/@@download/ENCFF001TXQ.bed.gz	hg19			archived	low read length, inconsistent platforms, low read depth, mild to moderate bottlenecking, moderate library complexity	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF001TXR	bed broadPeak	peaks	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE				2	1							323300	Richard Myers, HAIB	9cb04a083f8ab6c7715d3ad5081eb1a0		https://www.encodeproject.org/files/ENCFF001TXR/@@download/ENCFF001TXR.bed.gz	hg19			archived	low read length, inconsistent platforms, low read depth, mild to moderate bottlenecking, moderate library complexity	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF002CHG	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE												608424	ENCODE Consortium Analysis Working Group	b8df4bad5bad9f8745dfe10c49735213		https://www.encodeproject.org/files/ENCFF002CHG/@@download/ENCFF002CHG.bed.gz	hg19			archived	low read length, inconsistent platforms, low read depth, mild to moderate bottlenecking, moderate library complexity	mismatched file status, biological replicates with identical biosample, missing derived_from		
ENCFF987FTR	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BRN	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					NFIC-human	ENCAB000AJF	DNA		see document	see document		False	2012-02-29	ENCODE											ENCFF002CHG	1405898	ENCODE Consortium	c041bf48c0fac52e24f8bc05a0c17765		https://www.encodeproject.org/files/ENCFF987FTR/@@download/ENCFF987FTR.bigBed	hg19			archived	low read length, inconsistent platforms, low read depth, mild to moderate bottlenecking, moderate library complexity	mismatched file status, biological replicates with identical biosample		
ENCFF000NZJ	bigBed broadPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1	1						ENCFF001TYA	581977	Richard Myers, HAIB	d61a088aef4fd259f6960148fb650b18		https://www.encodeproject.org/files/ENCFF000NZJ/@@download/ENCFF000NZJ.bigBed	hg19			archived	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF000NZK	bigBed broadPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				2	1						ENCFF001TYB	1014675	Richard Myers, HAIB	bad613532a0d931eaa6e7dc6e150384a		https://www.encodeproject.org/files/ENCFF000NZK/@@download/ENCFF000NZK.bigBed	hg19			archived	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF000NZS	fastq	reads	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				1116127923	Richard Myers, HAIB	f06824992b7e971a0c64711220a190cb		https://www.encodeproject.org/files/ENCFF000NZS/@@download/ENCFF000NZS.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCS/	released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF000NZX	fastq	reads	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1438184764	Richard Myers, HAIB	b88b073fe53acccf8e67693c9c8beb65		https://www.encodeproject.org/files/ENCFF000NZX/@@download/ENCFF000NZX.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF001TYA	bed broadPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							313249	Richard Myers, HAIB	175e3d4fe8bd5c393065a13fad5adb61		https://www.encodeproject.org/files/ENCFF001TYA/@@download/ENCFF001TYA.bed.gz	hg19			archived	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF001TYB	bed broadPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							571633	Richard Myers, HAIB	68e59b97368344535065ee6e9469c90b		https://www.encodeproject.org/files/ENCFF001TYB/@@download/ENCFF001TYB.bed.gz	hg19			archived	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF002CHK	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE												383139	ENCODE Consortium Analysis Working Group	bc78187f95b7ecfb2d41029a2b41319d		https://www.encodeproject.org/files/ENCFF002CHK/@@download/ENCFF002CHK.bed.gz	hg19			archived	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample, missing derived_from	insufficient read depth	
ENCFF957ZYT	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE											ENCFF002CHK	854332	ENCODE Consortium	6df8f004671a30394a872fb7d82b2c7f		https://www.encodeproject.org/files/ENCFF957ZYT/@@download/ENCFF957ZYT.bigBed	hg19			archived	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF631BGT	bigBed narrowPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF322OFP	8943892	ENCODE Processing Pipeline	8cc5d98d66f11d544e2361f62d8a30e0		https://www.encodeproject.org/files/ENCFF631BGT/@@download/ENCFF631BGT.bigBed	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF322OFP	bed narrowPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF100EIH, ENCFF562HPN, ENCFF614SHU	3843589	ENCODE Processing Pipeline	faf3ed090f1efdb117bcab54a33dde81		https://www.encodeproject.org/files/ENCFF322OFP/@@download/ENCFF322OFP.bed.gz	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF745IWV	bed narrowPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF100EIH, ENCFF475VQL, ENCFF562HPN	5623493	ENCODE Processing Pipeline	69aeee6d2cbd908e3698c93460beac56		https://www.encodeproject.org/files/ENCFF745IWV/@@download/ENCFF745IWV.bed.gz	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF041UZM	bed narrowPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF100EIH, ENCFF475VQL, ENCFF562HPN, ENCFF614SHU	5797560	ENCODE Processing Pipeline	cacf57dff2b18ae6e5515aa194a035df		https://www.encodeproject.org/files/ENCFF041UZM/@@download/ENCFF041UZM.bed.gz	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF946SAG	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF041UZM, ENCFF322OFP, ENCFF419RSJ, ENCFF745IWV	384608	ENCODE Processing Pipeline	2e7c73324c812bc0506c159899d6f263		https://www.encodeproject.org/files/ENCFF946SAG/@@download/ENCFF946SAG.bed.gz	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF538DWL	bigBed narrowPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF041UZM	13236941	ENCODE Processing Pipeline	433274a71935eb3c4855adc12cf24cfa		https://www.encodeproject.org/files/ENCFF538DWL/@@download/ENCFF538DWL.bigBed	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF659FRU	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF946SAG	682173	ENCODE Processing Pipeline	7645fd4b1c0d3da4740a3f69e6ab8aae		https://www.encodeproject.org/files/ENCFF659FRU/@@download/ENCFF659FRU.bigBed	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF259SNF	bed narrowPeak	conservative idr thresholded peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF041UZM, ENCFF322OFP, ENCFF419RSJ, ENCFF745IWV	324899	ENCODE Processing Pipeline	18a5d138409bf6b5643a5a9b788d4b45		https://www.encodeproject.org/files/ENCFF259SNF/@@download/ENCFF259SNF.bed.gz	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF990NTO	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF259SNF	604538	ENCODE Processing Pipeline	d10e6f9598b276ad6208b3c50dba354b		https://www.encodeproject.org/files/ENCFF990NTO/@@download/ENCFF990NTO.bigBed	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF791MAK	bigBed narrowPeak	peaks	ENCSR000BHJ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					PAX5-human	ENCAB000AJT	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF745IWV	13283988	ENCODE Processing Pipeline	07e4915a5970af439672ca02eb256174		https://www.encodeproject.org/files/ENCFF791MAK/@@download/ENCFF791MAK.bigBed	GRCh38			released	borderline replicate concordance, low read length, low read depth	biological replicates with identical biosample	insufficient read depth	
ENCFF000WCP	bigBed narrowPeak	peaks	ENCSR000EAC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RAD21-human	ENCAB000AKG	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF001VFE	1197190	Michael Snyder, Stanford	52c9f4a3f18f4a403a0737b3f0128bc4		https://www.encodeproject.org/files/ENCFF000WCP/@@download/ENCFF000WCP.bigBed	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF000WDI	fastq	reads	ENCSR000EAC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RAD21-human	ENCAB000AKG	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	27		single-ended				756807988	Michael Snyder, Stanford	85ac7a61f57a1baeba0f7b98153ec7a4		https://www.encodeproject.org/files/ENCFF000WDI/@@download/ENCFF000WDI.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWF/	released	inconsistent control read length	biological replicates with identical biosample	insufficient read length	
ENCFF000WDJ	fastq	reads	ENCSR000EAC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RAD21-human	ENCAB000AKG	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	27		single-ended				701196537	Michael Snyder, Stanford	5b537d7b582f9328fee601c299379aa8		https://www.encodeproject.org/files/ENCFF000WDJ/@@download/ENCFF000WDJ.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWH/	released	inconsistent control read length	biological replicates with identical biosample	insufficient read length	
ENCFF001VFE	bed narrowPeak	peaks	ENCSR000EAC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RAD21-human	ENCAB000AKG	DNA		see document	see document		False	2011-10-29	ENCODE												509096	Michael Snyder, Stanford	3e6e22f62ebd4d945598f66563aa3f77		https://www.encodeproject.org/files/ENCFF001VFE/@@download/ENCFF001VFE.bed.gz	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF002CPK	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EAC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RAD21-human	ENCAB000AKG	DNA		see document	see document		False	2011-10-29	ENCODE												757929	ENCODE Consortium Analysis Working Group	90be6eca516f3df86ba962066a7b0f55		https://www.encodeproject.org/files/ENCFF002CPK/@@download/ENCFF002CPK.bed.gz	hg19			released		biological replicates with identical biosample, missing derived_from	insufficient read length	
ENCFF395FCS	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000EAC	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					RAD21-human	ENCAB000AKG	DNA		see document	see document		False	2011-10-29	ENCODE											ENCFF002CPK	1566591	ENCODE Consortium	6ea0eddf128d44cb2b9763a1f47c5a11		https://www.encodeproject.org/files/ENCFF395FCS/@@download/ENCFF395FCS.bigBed	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF002EDB	fastq	reads	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				2	1	36		single-ended				732930371	Michael Snyder, Stanford	b841b981ba56bd8d0f6b06630c5c62eb	SRA:SRR5111626	https://www.encodeproject.org/files/ENCFF002EDB/@@download/ENCFF002EDB.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECP/	released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF002EDC	fastq	reads	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1	1	36		single-ended				953763669	Michael Snyder, Stanford	0b635a0b6aaad2e54cfdb900364f430d	SRA:SRR5111625	https://www.encodeproject.org/files/ENCFF002EDC/@@download/ENCFF002EDC.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF002ECR/	released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF882ZXB	bed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF370YOR, ENCFF426WJH, ENCFF688XDE, ENCFF849LYY	5639989	ENCODE Processing Pipeline	79f408885f4e361cc1a0efb641fa0465		https://www.encodeproject.org/files/ENCFF882ZXB/@@download/ENCFF882ZXB.bed.gz	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF157WOM	bigBed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1							ENCFF911LYM	11158215	ENCODE Processing Pipeline	1e63f5fa579c7246562e97400ecf46d8		https://www.encodeproject.org/files/ENCFF157WOM/@@download/ENCFF157WOM.bigBed	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF393HCV	bigBed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				2							ENCFF830BYO	8398385	ENCODE Processing Pipeline	1725ce1792a517534ad0c36601d3b069		https://www.encodeproject.org/files/ENCFF393HCV/@@download/ENCFF393HCV.bigBed	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF911LYM	bed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1							ENCFF370YOR, ENCFF426WJH	4521251	ENCODE Processing Pipeline	d5130701e176e5988d36e1886b8008a0		https://www.encodeproject.org/files/ENCFF911LYM/@@download/ENCFF911LYM.bed.gz	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF830BYO	bed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				2							ENCFF688XDE, ENCFF849LYY	3770088	ENCODE Processing Pipeline	fe9c7b6828ab89faf53c0114b285c86b		https://www.encodeproject.org/files/ENCFF830BYO/@@download/ENCFF830BYO.bed.gz	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF348PVD	bigBed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF882ZXB	11593028	ENCODE Processing Pipeline	3dbc4d5feacc9d1c6c904f0117867584		https://www.encodeproject.org/files/ENCFF348PVD/@@download/ENCFF348PVD.bigBed	hg19			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF255SBJ	bed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1							ENCFF872ERZ, ENCFF898VJT	4080894	ENCODE Processing Pipeline	0e292baeb46507c15b06241013acafaf		https://www.encodeproject.org/files/ENCFF255SBJ/@@download/ENCFF255SBJ.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF405XEK	bed narrowPeak	conservative idr thresholded peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF041BSX, ENCFF255SBJ, ENCFF419RSJ, ENCFF437EFE	18757	ENCODE Processing Pipeline	61309e08a5289f59db64aa51691bdd2d		https://www.encodeproject.org/files/ENCFF405XEK/@@download/ENCFF405XEK.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF437EFE	bed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				2							ENCFF272DEZ, ENCFF396GSL	3714948	ENCODE Processing Pipeline	0de295eb5b0cb924e8b8126429be8b62		https://www.encodeproject.org/files/ENCFF437EFE/@@download/ENCFF437EFE.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF520HKL	bigBed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF041BSX	11510030	ENCODE Processing Pipeline	822588ffaf0b08d1a8dcfe7461caf189		https://www.encodeproject.org/files/ENCFF520HKL/@@download/ENCFF520HKL.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF041BSX	bed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF272DEZ, ENCFF396GSL, ENCFF872ERZ, ENCFF898VJT	5002995	ENCODE Processing Pipeline	2b0dd988dc15c50fea8beb40f7aafb60		https://www.encodeproject.org/files/ENCFF041BSX/@@download/ENCFF041BSX.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF793EJG	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF405XEK	75844	ENCODE Processing Pipeline	c4bf00b4e981515d8a659848d4d8fe96		https://www.encodeproject.org/files/ENCFF793EJG/@@download/ENCFF793EJG.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF295ZLM	bed narrowPeak	optimal idr thresholded peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1, 2							ENCFF041BSX, ENCFF255SBJ, ENCFF419RSJ, ENCFF437EFE	25004	ENCODE Processing Pipeline	965aa86a8a223ee6b88bc0af9d70ad12		https://www.encodeproject.org/files/ENCFF295ZLM/@@download/ENCFF295ZLM.bed.gz	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF671MXW	bigBed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				1							ENCFF255SBJ	10798163	ENCODE Processing Pipeline	14f131fb321236a0193de85ef0cdf71b		https://www.encodeproject.org/files/ENCFF671MXW/@@download/ENCFF671MXW.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
ENCFF572SVT	bigBed narrowPeak	peaks	ENCSR459FTB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					UBTF-human	ENCAB000AME	DNA					False	2014-07-07	ENCODE				2							ENCFF437EFE	8257343	ENCODE Processing Pipeline	b52f978a86b90f2d302913f7c53e5372		https://www.encodeproject.org/files/ENCFF572SVT/@@download/ENCFF572SVT.bigBed	GRCh38			released	borderline replicate concordance, low read length, mild to moderate bottlenecking, low read depth	missing unfiltered alignments		
